dt, d, dm, hr, s, lat, lon
2020-07-26T07:40:18.071Z, Sun Jul 26 07:40:18 SGT 2020, 10742.16951918602, , , 1.25482655, 103.8104056
2020-07-26T07:40:18.262Z, Sun Jul 26 07:40:18 SGT 2020, 10742.16951918602, 144.83985900878906, , , 
2020-07-26T07:40:19.222Z, Sun Jul 26 07:40:19 SGT 2020, 10742.16951918602, 144.83998107910156, , , 
2020-07-26T07:40:20.061Z, Sun Jul 26 07:40:20 SGT 2020, 10742.16951918602, , , 1.2548558, 103.8103887
2020-07-26T07:40:20.176Z, Sun Jul 26 07:40:20 SGT 2020, 10742.16951918602, 145.06549072265625, , , 
2020-07-26T07:40:21.136Z, Sun Jul 26 07:40:21 SGT 2020, 10742.16951918602, 145.08633422851562, , , 
2020-07-26T07:40:22.085Z, Sun Jul 26 07:40:22 SGT 2020, 10742.16951918602, , , 1.25487916, 103.81036951
2020-07-26T07:40:22.087Z, Sun Jul 26 07:40:22 SGT 2020, 10742.16951918602, 145.08273315429688, , , 
2020-07-26T07:40:23.061Z, Sun Jul 26 07:40:23 SGT 2020, 10742.16951918602, 145.04019165039062, , , 
2020-07-26T07:40:23.999Z, Sun Jul 26 07:40:23 SGT 2020, 10742.16951918602, 145.04019165039062, , , 
2020-07-26T07:40:24.069Z, Sun Jul 26 07:40:24 SGT 2020, 10742.16951918602, , , 1.25489494, 103.81034242
2020-07-26T07:40:24.973Z, Sun Jul 26 07:40:24 SGT 2020, 10742.16951918602, 142.83807373046875, , , 
2020-07-26T07:40:25.912Z, Sun Jul 26 07:40:25 SGT 2020, 10742.16951918602, 142.402587890625, , , 
2020-07-26T07:40:26.069Z, Sun Jul 26 07:40:26 SGT 2020, 10742.16951918602, , , 1.25491592, 103.8103131
2020-07-26T07:40:26.871Z, Sun Jul 26 07:40:26 SGT 2020, 10742.16951918602, 141.78408813476562, , , 
2020-07-26T07:40:27.826Z, Sun Jul 26 07:40:27 SGT 2020, 10742.16951918602, 141.78848266601562, , , 
2020-07-26T07:40:28.093Z, Sun Jul 26 07:40:28 SGT 2020, 10742.16951918602, , , 1.25492297, 103.81028345
2020-07-26T07:40:28.778Z, Sun Jul 26 07:40:28 SGT 2020, 10816.2761323452, 141.8584747314453, 9.52799312046596, , 
2020-07-26T07:40:29.732Z, Sun Jul 26 07:40:29 SGT 2020, 10816.2761323452, 141.8584747314453, , , 
2020-07-26T07:40:30.091Z, Sun Jul 26 07:40:30 SGT 2020, 10816.2761323452, , , 1.25493017, 103.8102557
2020-07-26T07:40:30.701Z, Sun Jul 26 07:40:30 SGT 2020, 10816.2761323452, 141.93116760253906, , , 
2020-07-26T07:40:31.649Z, Sun Jul 26 07:40:31 SGT 2020, 10816.2761323452, 141.99400329589844, , , 
2020-07-26T07:40:32.104Z, Sun Jul 26 07:40:32 SGT 2020, 10816.2761323452, , , 1.25493291, 103.8102309
2020-07-26T07:40:32.602Z, Sun Jul 26 07:40:32 SGT 2020, 10816.2761323452, 144.5157470703125, , , 
2020-07-26T07:40:33.559Z, Sun Jul 26 07:40:33 SGT 2020, 10816.2761323452, 143.93507385253906, , , 
2020-07-26T07:40:34.093Z, Sun Jul 26 07:40:34 SGT 2020, 10816.2761323452, , , 1.25494836, 103.8101997
2020-07-26T07:40:34.520Z, Sun Jul 26 07:40:34 SGT 2020, 10816.2761323452, 144.9574432373047, , , 
2020-07-26T07:40:35.470Z, Sun Jul 26 07:40:35 SGT 2020, 10816.2761323452, 144.9574432373047, , , 
2020-07-26T07:40:36.095Z, Sun Jul 26 07:40:36 SGT 2020, 10816.2761323452, , , 1.25496901, 103.81013982
2020-07-26T07:40:36.431Z, Sun Jul 26 07:40:36 SGT 2020, 10816.2761323452, 146.28672790527344, , , 
2020-07-26T07:40:37.385Z, Sun Jul 26 07:40:37 SGT 2020, 10816.2761323452, 149.72450256347656, , , 
2020-07-26T07:40:38.087Z, Sun Jul 26 07:40:38 SGT 2020, 10816.2761323452, , , 1.25497345, 103.81007532
2020-07-26T07:40:38.338Z, Sun Jul 26 07:40:38 SGT 2020, 10816.2761323452, 150.31309509277344, , , 
2020-07-26T07:40:39.290Z, Sun Jul 26 07:40:39 SGT 2020, 10816.2761323452, 150.21896362304688, , , 
2020-07-26T07:40:40.080Z, Sun Jul 26 07:40:40 SGT 2020, 10816.2761323452, , , 1.25497659, 103.81004047
2020-07-26T07:40:40.248Z, Sun Jul 26 07:40:40 SGT 2020, 10816.2761323452, 150.0646514892578, , , 
2020-07-26T07:40:41.201Z, Sun Jul 26 07:40:41 SGT 2020, 10816.2761323452, 150.0646514892578, , , 
2020-07-26T07:40:41.987Z, Sun Jul 26 07:40:41 SGT 2020, 10816.2761323452, , , 1.25497662, 103.81000568
2020-07-26T07:40:42.161Z, Sun Jul 26 07:40:42 SGT 2020, 10816.2761323452, 149.71327209472656, , , 
2020-07-26T07:40:43.114Z, Sun Jul 26 07:40:43 SGT 2020, 10816.2761323452, 149.56277465820312, , , 
2020-07-26T07:40:43.989Z, Sun Jul 26 07:40:43 SGT 2020, 10816.2761323452, , , 1.25496331, 103.80997529
2020-07-26T07:40:44.071Z, Sun Jul 26 07:40:44 SGT 2020, 10816.2761323452, 149.4450225830078, , , 
2020-07-26T07:40:45.025Z, Sun Jul 26 07:40:45 SGT 2020, 10816.2761323452, 146.08551025390625, , , 
2020-07-26T07:40:45.988Z, Sun Jul 26 07:40:45 SGT 2020, 10816.2761323452, 145.37625122070312, , , 
2020-07-26T07:40:46.079Z, Sun Jul 26 07:40:46 SGT 2020, 10816.2761323452, , , 1.2549506, 103.80993992
2020-07-26T07:40:46.946Z, Sun Jul 26 07:40:46 SGT 2020, 10816.2761323452, 145.37625122070312, , , 
2020-07-26T07:40:47.905Z, Sun Jul 26 07:40:47 SGT 2020, 10816.2761323452, 144.15089416503906, , , 
2020-07-26T07:40:48.078Z, Sun Jul 26 07:40:48 SGT 2020, 10816.2761323452, , , 1.25493459, 103.80990583
2020-07-26T07:40:48.851Z, Sun Jul 26 07:40:48 SGT 2020, 10816.2761323452, 143.78790283203125, , , 
2020-07-26T07:40:49.802Z, Sun Jul 26 07:40:49 SGT 2020, 10816.2761323452, 143.83082580566406, , , 
2020-07-26T07:40:50.064Z, Sun Jul 26 07:40:50 SGT 2020, 10816.2761323452, , , 1.25489827, 103.80987822
2020-07-26T07:40:50.760Z, Sun Jul 26 07:40:50 SGT 2020, 10816.2761323452, 143.9112548828125, , , 
2020-07-26T07:40:51.714Z, Sun Jul 26 07:40:51 SGT 2020, 10816.2761323452, 145.58731079101562, , , 
2020-07-26T07:40:52.071Z, Sun Jul 26 07:40:52 SGT 2020, 10816.2761323452, , , 1.25486027, 103.8098398
2020-07-26T07:40:52.680Z, Sun Jul 26 07:40:52 SGT 2020, 10816.2761323452, 145.58731079101562, , , 
2020-07-26T07:40:53.625Z, Sun Jul 26 07:40:53 SGT 2020, 10816.2761323452, 145.9901885986328, , , 
2020-07-26T07:40:54.090Z, Sun Jul 26 07:40:54 SGT 2020, 10816.2761323452, , , 1.25482224, 103.80981225
2020-07-26T07:40:54.585Z, Sun Jul 26 07:40:54 SGT 2020, 10816.2761323452, 146.08291625976562, , , 
2020-07-26T07:40:55.543Z, Sun Jul 26 07:40:55 SGT 2020, 10816.2761323452, 146.15220642089844, , , 
2020-07-26T07:40:56.061Z, Sun Jul 26 07:40:56 SGT 2020, 10816.2761323452, , , 1.25480046, 103.80977722
2020-07-26T07:40:56.499Z, Sun Jul 26 07:40:56 SGT 2020, 10816.2761323452, 146.15147399902344, , , 
2020-07-26T07:40:57.454Z, Sun Jul 26 07:40:57 SGT 2020, 10816.2761323452, 146.14340209960938, , , 
2020-07-26T07:40:57.989Z, Sun Jul 26 07:40:57 SGT 2020, 10816.2761323452, , , 1.25475044, 103.80977184
2020-07-26T07:40:58.402Z, Sun Jul 26 07:40:58 SGT 2020, 10816.2761323452, 146.14340209960938, , , 
2020-07-26T07:40:59.364Z, Sun Jul 26 07:40:59 SGT 2020, 10816.2761323452, 147.4950408935547, , , 
2020-07-26T07:40:59.992Z, Sun Jul 26 07:40:59 SGT 2020, 10816.2761323452, , , 1.25473173, 103.80973542
2020-07-26T07:41:00.315Z, Sun Jul 26 07:41:00 SGT 2020, 10883.78248000145, 147.66030883789062, 7.8394468245967746, , 
2020-07-26T07:41:01.273Z, Sun Jul 26 07:41:01 SGT 2020, 10883.78248000145, 148.34402465820312, , , 
2020-07-26T07:41:02.076Z, Sun Jul 26 07:41:02 SGT 2020, 10883.78248000145, , , 1.25470892, 103.8097001
2020-07-26T07:41:02.227Z, Sun Jul 26 07:41:02 SGT 2020, 10883.78248000145, 149.08480834960938, , , 
2020-07-26T07:41:03.181Z, Sun Jul 26 07:41:03 SGT 2020, 10883.78248000145, 149.09796142578125, , , 
2020-07-26T07:41:04.076Z, Sun Jul 26 07:41:04 SGT 2020, 10883.78248000145, , , 1.25467699, 103.80968814
2020-07-26T07:41:04.136Z, Sun Jul 26 07:41:04 SGT 2020, 10883.78248000145, 149.09796142578125, , , 
2020-07-26T07:41:05.090Z, Sun Jul 26 07:41:05 SGT 2020, 10883.78248000145, 149.0320587158203, , , 
2020-07-26T07:41:06.046Z, Sun Jul 26 07:41:06 SGT 2020, 10883.78248000145, 148.901123046875, , , 
2020-07-26T07:41:06.075Z, Sun Jul 26 07:41:06 SGT 2020, 10883.78248000145, , , 1.25464274, 103.80967209
2020-07-26T07:41:07.011Z, Sun Jul 26 07:41:07 SGT 2020, 10883.78248000145, 148.1508331298828, , , 
2020-07-26T07:41:07.956Z, Sun Jul 26 07:41:07 SGT 2020, 10883.78248000145, 148.04129028320312, , , 
2020-07-26T07:41:08.071Z, Sun Jul 26 07:41:08 SGT 2020, 10883.78248000145, , , 1.25460939, 103.80965553
2020-07-26T07:41:08.917Z, Sun Jul 26 07:41:08 SGT 2020, 10883.78248000145, 148.01419067382812, , , 
2020-07-26T07:41:09.867Z, Sun Jul 26 07:41:09 SGT 2020, 10883.78248000145, 148.01419067382812, , , 
2020-07-26T07:41:10.071Z, Sun Jul 26 07:41:10 SGT 2020, 10883.78248000145, , , 1.25457184, 103.80965423
2020-07-26T07:41:10.832Z, Sun Jul 26 07:41:10 SGT 2020, 10883.78248000145, 148.03854370117188, , , 
2020-07-26T07:41:11.806Z, Sun Jul 26 07:41:11 SGT 2020, 10883.78248000145, 148.0574951171875, , , 
2020-07-26T07:41:11.982Z, Sun Jul 26 07:41:11 SGT 2020, 10883.78248000145, , , 1.25453873, 103.80965278
2020-07-26T07:41:12.737Z, Sun Jul 26 07:41:12 SGT 2020, 10883.78248000145, 148.0734100341797, , , 
2020-07-26T07:41:13.691Z, Sun Jul 26 07:41:13 SGT 2020, 10883.78248000145, 148.08877563476562, , , 
2020-07-26T07:41:13.979Z, Sun Jul 26 07:41:13 SGT 2020, 10883.78248000145, , , 1.2545009, 103.80966882
2020-07-26T07:41:14.648Z, Sun Jul 26 07:41:14 SGT 2020, 10883.78248000145, 148.104248046875, , , 
2020-07-26T07:41:15.603Z, Sun Jul 26 07:41:15 SGT 2020, 10883.78248000145, 148.104248046875, , , 
2020-07-26T07:41:16.096Z, Sun Jul 26 07:41:16 SGT 2020, 10883.78248000145, , , 1.25445918, 103.80967269
2020-07-26T07:41:16.563Z, Sun Jul 26 07:41:16 SGT 2020, 10883.78248000145, 148.11997985839844, , , 
2020-07-26T07:41:17.514Z, Sun Jul 26 07:41:17 SGT 2020, 10883.78248000145, 148.1140594482422, , , 
2020-07-26T07:41:18.088Z, Sun Jul 26 07:41:18 SGT 2020, 10883.78248000145, , , 1.25440211, 103.80967643
2020-07-26T07:41:18.477Z, Sun Jul 26 07:41:18 SGT 2020, 10883.78248000145, 148.10659790039062, , , 
2020-07-26T07:41:19.437Z, Sun Jul 26 07:41:19 SGT 2020, 10883.78248000145, 142.483154296875, , , 
2020-07-26T07:41:20.075Z, Sun Jul 26 07:41:20 SGT 2020, 10883.78248000145, , , 1.2543377, 103.80968338
2020-07-26T07:41:20.389Z, Sun Jul 26 07:41:20 SGT 2020, 10883.78248000145, 138.94325256347656, , , 
2020-07-26T07:41:21.339Z, Sun Jul 26 07:41:21 SGT 2020, 10883.78248000145, 138.94325256347656, , , 
2020-07-26T07:41:22.063Z, Sun Jul 26 07:41:22 SGT 2020, 10883.78248000145, , , 1.25429278, 103.80969372
2020-07-26T07:41:22.301Z, Sun Jul 26 07:41:22 SGT 2020, 10883.78248000145, 136.11880493164062, , , 
2020-07-26T07:41:23.252Z, Sun Jul 26 07:41:23 SGT 2020, 10883.78248000145, 135.1089630126953, , , 
2020-07-26T07:41:24.072Z, Sun Jul 26 07:41:24 SGT 2020, 10883.78248000145, , , 1.25424956, 103.80968835
2020-07-26T07:41:24.210Z, Sun Jul 26 07:41:24 SGT 2020, 10883.78248000145, 133.74693298339844, , , 
2020-07-26T07:41:25.165Z, Sun Jul 26 07:41:25 SGT 2020, 10883.78248000145, 132.3767852783203, , , 
2020-07-26T07:41:26.076Z, Sun Jul 26 07:41:26 SGT 2020, 10883.78248000145, , , 1.25420098, 103.80969157
2020-07-26T07:41:26.124Z, Sun Jul 26 07:41:26 SGT 2020, 10883.78248000145, 131.74786376953125, , , 
2020-07-26T07:41:27.077Z, Sun Jul 26 07:41:27 SGT 2020, 10883.78248000145, 131.74786376953125, , , 
2020-07-26T07:41:27.981Z, Sun Jul 26 07:41:27 SGT 2020, 10883.78248000145, , , 1.25416486, 103.80970878
2020-07-26T07:41:28.034Z, Sun Jul 26 07:41:28 SGT 2020, 10965.673143148422, 131.68467712402344, 10.91875508626302, , 
2020-07-26T07:41:28.992Z, Sun Jul 26 07:41:28 SGT 2020, 10965.673143148422, 131.9422149658203, , , 
2020-07-26T07:41:29.950Z, Sun Jul 26 07:41:29 SGT 2020, 10965.673143148422, 132.1916046142578, , , 
2020-07-26T07:41:30.067Z, Sun Jul 26 07:41:30 SGT 2020, 10965.673143148422, , , 1.25413065, 103.80972527
2020-07-26T07:41:30.904Z, Sun Jul 26 07:41:30 SGT 2020, 10965.673143148422, 132.42637634277344, , , 
2020-07-26T07:41:31.858Z, Sun Jul 26 07:41:31 SGT 2020, 10965.673143148422, 132.61199951171875, , , 
2020-07-26T07:41:31.969Z, Sun Jul 26 07:41:31 SGT 2020, 10965.673143148422, , , 1.25410231, 103.80974568
2020-07-26T07:41:32.811Z, Sun Jul 26 07:41:32 SGT 2020, 10965.673143148422, 132.61199951171875, , , 
2020-07-26T07:41:33.770Z, Sun Jul 26 07:41:33 SGT 2020, 10965.673143148422, 132.74908447265625, , , 
2020-07-26T07:41:34.066Z, Sun Jul 26 07:41:34 SGT 2020, 10965.673143148422, , , 1.25409068, 103.8097793
2020-07-26T07:41:34.727Z, Sun Jul 26 07:41:34 SGT 2020, 10965.673143148422, 132.3787384033203, , , 
2020-07-26T07:41:35.679Z, Sun Jul 26 07:41:35 SGT 2020, 10965.673143148422, 132.44631958007812, , , 
2020-07-26T07:41:36.050Z, Sun Jul 26 07:41:36 SGT 2020, 10965.673143148422, , , 1.25405699, 103.80979456
2020-07-26T07:41:36.638Z, Sun Jul 26 07:41:36 SGT 2020, 10965.673143148422, 132.55157470703125, , , 
2020-07-26T07:41:37.592Z, Sun Jul 26 07:41:37 SGT 2020, 10965.673143148422, 132.95147705078125, , , 
2020-07-26T07:41:38.083Z, Sun Jul 26 07:41:38 SGT 2020, 10965.673143148422, , , 1.25402547, 103.80981553
2020-07-26T07:41:38.544Z, Sun Jul 26 07:41:38 SGT 2020, 10965.673143148422, 132.95147705078125, , , 
2020-07-26T07:41:39.501Z, Sun Jul 26 07:41:39 SGT 2020, 10965.673143148422, 133.36831665039062, , , 
2020-07-26T07:41:40.080Z, Sun Jul 26 07:41:40 SGT 2020, 10965.673143148422, , , 1.25397175, 103.80984284
2020-07-26T07:41:40.464Z, Sun Jul 26 07:41:40 SGT 2020, 10965.673143148422, 133.56753540039062, , , 
2020-07-26T07:41:41.419Z, Sun Jul 26 07:41:41 SGT 2020, 10965.673143148422, 134.0700225830078, , , 
2020-07-26T07:41:42.076Z, Sun Jul 26 07:41:42 SGT 2020, 10965.673143148422, , , 1.25390936, 103.80987442
2020-07-26T07:41:42.373Z, Sun Jul 26 07:41:42 SGT 2020, 10965.673143148422, 134.25064086914062, , , 
2020-07-26T07:41:43.330Z, Sun Jul 26 07:41:43 SGT 2020, 10965.673143148422, 134.39329528808594, , , 
2020-07-26T07:41:44.078Z, Sun Jul 26 07:41:44 SGT 2020, 10965.673143148422, , , 1.25388028, 103.80986951
2020-07-26T07:41:44.287Z, Sun Jul 26 07:41:44 SGT 2020, 10965.673143148422, 134.39329528808594, , , 
2020-07-26T07:41:45.246Z, Sun Jul 26 07:41:45 SGT 2020, 10965.673143148422, 134.4932861328125, , , 
2020-07-26T07:41:46.071Z, Sun Jul 26 07:41:46 SGT 2020, 10965.673143148422, , , 1.25384307, 103.80987949
2020-07-26T07:41:46.202Z, Sun Jul 26 07:41:46 SGT 2020, 10965.673143148422, 135.20428466796875, , , 
2020-07-26T07:41:47.154Z, Sun Jul 26 07:41:47 SGT 2020, 10965.673143148422, 135.7946319580078, , , 
2020-07-26T07:41:47.987Z, Sun Jul 26 07:41:47 SGT 2020, 10965.673143148422, , , 1.25381106, 103.80990033
2020-07-26T07:41:48.112Z, Sun Jul 26 07:41:48 SGT 2020, 10965.673143148422, 136.00135803222656, , , 
2020-07-26T07:41:49.070Z, Sun Jul 26 07:41:49 SGT 2020, 10965.673143148422, 136.08929443359375, , , 
2020-07-26T07:41:49.991Z, Sun Jul 26 07:41:49 SGT 2020, 10965.673143148422, , , 1.25377361, 103.80992141
2020-07-26T07:41:50.026Z, Sun Jul 26 07:41:50 SGT 2020, 10965.673143148422, 136.08929443359375, , , 
2020-07-26T07:41:50.984Z, Sun Jul 26 07:41:50 SGT 2020, 10965.673143148422, 137.0874481201172, , , 
2020-07-26T07:41:51.943Z, Sun Jul 26 07:41:51 SGT 2020, 10965.673143148422, 137.28651428222656, , , 
2020-07-26T07:41:52.081Z, Sun Jul 26 07:41:52 SGT 2020, 10965.673143148422, , , 1.25375783, 103.80994856
2020-07-26T07:41:52.901Z, Sun Jul 26 07:41:52 SGT 2020, 10965.673143148422, 137.3372344970703, , , 
2020-07-26T07:41:53.856Z, Sun Jul 26 07:41:53 SGT 2020, 10965.673143148422, 137.28842163085938, , , 
2020-07-26T07:41:54.074Z, Sun Jul 26 07:41:54 SGT 2020, 10965.673143148422, , , 1.25373719, 103.8099759
2020-07-26T07:41:54.810Z, Sun Jul 26 07:41:54 SGT 2020, 10965.673143148422, 137.8419189453125, , , 
2020-07-26T07:41:55.764Z, Sun Jul 26 07:41:55 SGT 2020, 10965.673143148422, 137.8419189453125, , , 
2020-07-26T07:41:56.085Z, Sun Jul 26 07:41:56 SGT 2020, 10965.673143148422, , , 1.25369589, 103.81000239
2020-07-26T07:41:56.725Z, Sun Jul 26 07:41:56 SGT 2020, 10965.673143148422, 137.99423217773438, , , 
2020-07-26T07:41:57.678Z, Sun Jul 26 07:41:57 SGT 2020, 10965.673143148422, 139.66598510742188, , , 
2020-07-26T07:41:58.072Z, Sun Jul 26 07:41:58 SGT 2020, 10965.673143148422, , , 1.25362228, 103.810048
2020-07-26T07:41:58.631Z, Sun Jul 26 07:41:58 SGT 2020, 10965.673143148422, 140.87770080566406, , , 
2020-07-26T07:41:59.588Z, Sun Jul 26 07:41:59 SGT 2020, 10965.673143148422, 142.11309814453125, , , 
2020-07-26T07:41:59.987Z, Sun Jul 26 07:41:59 SGT 2020, 10965.673143148422, , , 1.25355346, 103.81006363
2020-07-26T07:42:00.547Z, Sun Jul 26 07:42:00 SGT 2020, 11051.066148519516, 144.35791015625, 9.606713104248048, , 
2020-07-26T07:42:01.503Z, Sun Jul 26 07:42:01 SGT 2020, 11051.066148519516, 144.35791015625, , , 
2020-07-26T07:42:02.075Z, Sun Jul 26 07:42:02 SGT 2020, 11051.066148519516, , , 1.2535128, 103.81009641
2020-07-26T07:42:02.463Z, Sun Jul 26 07:42:02 SGT 2020, 11051.066148519516, 147.7019500732422, , , 
2020-07-26T07:42:03.425Z, Sun Jul 26 07:42:03 SGT 2020, 11051.066148519516, 149.3404541015625, , , 
2020-07-26T07:42:03.983Z, Sun Jul 26 07:42:03 SGT 2020, 11051.066148519516, , , 1.25348566, 103.81012812
2020-07-26T07:42:04.377Z, Sun Jul 26 07:42:04 SGT 2020, 11051.066148519516, 150.78634643554688, , , 
2020-07-26T07:42:05.337Z, Sun Jul 26 07:42:05 SGT 2020, 11051.066148519516, 151.4788818359375, , , 
2020-07-26T07:42:06.076Z, Sun Jul 26 07:42:06 SGT 2020, 11051.066148519516, , , 1.25345613, 103.81016026
2020-07-26T07:42:06.283Z, Sun Jul 26 07:42:06 SGT 2020, 11051.066148519516, 152.6533966064453, , , 
2020-07-26T07:42:07.249Z, Sun Jul 26 07:42:07 SGT 2020, 11051.066148519516, 152.6533966064453, , , 
2020-07-26T07:42:08.061Z, Sun Jul 26 07:42:08 SGT 2020, 11051.066148519516, , , 1.25342897, 103.81020316
2020-07-26T07:42:08.198Z, Sun Jul 26 07:42:08 SGT 2020, 11051.066148519516, 153.1854248046875, , , 
2020-07-26T07:42:09.151Z, Sun Jul 26 07:42:09 SGT 2020, 11051.066148519516, 153.28768920898438, , , 
2020-07-26T07:42:10.075Z, Sun Jul 26 07:42:10 SGT 2020, 11051.066148519516, , , 1.25338789, 103.81022534
2020-07-26T07:42:10.106Z, Sun Jul 26 07:42:10 SGT 2020, 11051.066148519516, 155.22206115722656, , , 
2020-07-26T07:42:11.062Z, Sun Jul 26 07:42:11 SGT 2020, 11051.066148519516, 156.59600830078125, , , 
2020-07-26T07:42:12.021Z, Sun Jul 26 07:42:12 SGT 2020, 11051.066148519516, 157.92449951171875, , , 
2020-07-26T07:42:12.059Z, Sun Jul 26 07:42:12 SGT 2020, 11051.066148519516, , , 1.25337516, 103.81027673
2020-07-26T07:42:12.976Z, Sun Jul 26 07:42:12 SGT 2020, 11051.066148519516, 157.92449951171875, , , 
2020-07-26T07:42:13.929Z, Sun Jul 26 07:42:13 SGT 2020, 11051.066148519516, 159.10189819335938, , , 
2020-07-26T07:42:14.062Z, Sun Jul 26 07:42:14 SGT 2020, 11051.066148519516, , , 1.25332963, 103.81031297
2020-07-26T07:42:14.890Z, Sun Jul 26 07:42:14 SGT 2020, 11051.066148519516, 160.14242553710938, , , 
2020-07-26T07:42:15.845Z, Sun Jul 26 07:42:15 SGT 2020, 11051.066148519516, 160.2235107421875, , , 
2020-07-26T07:42:16.085Z, Sun Jul 26 07:42:16 SGT 2020, 11051.066148519516, , , 1.25327861, 103.8103403
2020-07-26T07:42:16.803Z, Sun Jul 26 07:42:16 SGT 2020, 11051.066148519516, 160.68600463867188, , , 
2020-07-26T07:42:17.758Z, Sun Jul 26 07:42:17 SGT 2020, 11051.066148519516, 160.4242706298828, , , 
2020-07-26T07:42:17.987Z, Sun Jul 26 07:42:17 SGT 2020, 11051.066148519516, , , 1.25323149, 103.81038422
2020-07-26T07:42:18.711Z, Sun Jul 26 07:42:18 SGT 2020, 11051.066148519516, 160.4242706298828, , , 
2020-07-26T07:42:19.671Z, Sun Jul 26 07:42:19 SGT 2020, 11051.066148519516, 160.19180297851562, , , 
2020-07-26T07:42:19.987Z, Sun Jul 26 07:42:19 SGT 2020, 11051.066148519516, , , 1.25318063, 103.81042346
2020-07-26T07:42:20.627Z, Sun Jul 26 07:42:20 SGT 2020, 11051.066148519516, 159.19375610351562, , , 
2020-07-26T07:42:21.580Z, Sun Jul 26 07:42:21 SGT 2020, 11051.066148519516, 159.14385986328125, , , 
2020-07-26T07:42:22.064Z, Sun Jul 26 07:42:22 SGT 2020, 11051.066148519516, , , 1.25314182, 103.81046081
2020-07-26T07:42:23.494Z, Sun Jul 26 07:42:23 SGT 2020, 11051.066148519516, 159.6035919189453, , , 
2020-07-26T07:42:24.116Z, Sun Jul 26 07:42:24 SGT 2020, 11051.066148519516, , , 1.25309028, 103.81049181
2020-07-26T07:42:24.449Z, Sun Jul 26 07:42:24 SGT 2020, 11051.066148519516, 159.6035919189453, , , 
2020-07-26T07:42:25.409Z, Sun Jul 26 07:42:25 SGT 2020, 11051.066148519516, 159.70565795898438, , , 
2020-07-26T07:42:26.072Z, Sun Jul 26 07:42:26 SGT 2020, 11051.066148519516, , , 1.25303107, 103.81052208
2020-07-26T07:42:26.365Z, Sun Jul 26 07:42:26 SGT 2020, 11051.066148519516, 159.63043212890625, , , 
2020-07-26T07:42:27.324Z, Sun Jul 26 07:42:27 SGT 2020, 11051.066148519516, 159.70872497558594, , , 
2020-07-26T07:42:28.092Z, Sun Jul 26 07:42:28 SGT 2020, 11051.066148519516, , , 1.25299179, 103.81056552
2020-07-26T07:42:28.284Z, Sun Jul 26 07:42:28 SGT 2020, 11130.84732222557, 158.80848693847656, 10.637489827473958, , 
2020-07-26T07:42:29.243Z, Sun Jul 26 07:42:29 SGT 2020, 11130.84732222557, 158.35646057128906, , , 
2020-07-26T07:42:30.189Z, Sun Jul 26 07:42:30 SGT 2020, 11130.84732222557, 158.35646057128906, , , 
2020-07-26T07:42:31.146Z, Sun Jul 26 07:42:31 SGT 2020, 11130.84732222557, 158.29733276367188, , , 
2020-07-26T07:42:32.066Z, Sun Jul 26 07:42:32 SGT 2020, 11130.84732222557, , , 1.25291574, 103.81063372
2020-07-26T07:42:32.104Z, Sun Jul 26 07:42:32 SGT 2020, 11130.84732222557, 158.29257202148438, , , 
2020-07-26T07:42:33.062Z, Sun Jul 26 07:42:33 SGT 2020, 11130.84732222557, 158.29197692871094, , , 
2020-07-26T07:42:34.022Z, Sun Jul 26 07:42:34 SGT 2020, 11130.84732222557, 158.97946166992188, , , 
2020-07-26T07:42:34.046Z, Sun Jul 26 07:42:34 SGT 2020, 11130.84732222557, , , 1.25290056, 103.81067725
2020-07-26T07:42:34.976Z, Sun Jul 26 07:42:34 SGT 2020, 11130.84732222557, 159.21852111816406, , , 
2020-07-26T07:42:35.931Z, Sun Jul 26 07:42:35 SGT 2020, 11130.84732222557, 159.21852111816406, , , 
2020-07-26T07:42:36.069Z, Sun Jul 26 07:42:36 SGT 2020, 11130.84732222557, , , 1.252866, 103.8107268
2020-07-26T07:42:36.897Z, Sun Jul 26 07:42:36 SGT 2020, 11130.84732222557, 159.36978149414062, , , 
2020-07-26T07:42:37.852Z, Sun Jul 26 07:42:37 SGT 2020, 11130.84732222557, 159.80142211914062, , , 
2020-07-26T07:42:38.082Z, Sun Jul 26 07:42:38 SGT 2020, 11130.84732222557, , , 1.2528409, 103.81077203
2020-07-26T07:42:38.821Z, Sun Jul 26 07:42:38 SGT 2020, 11130.84732222557, 159.77793884277344, , , 
2020-07-26T07:42:39.761Z, Sun Jul 26 07:42:39 SGT 2020, 11130.84732222557, 159.74168395996094, , , 
2020-07-26T07:42:40.077Z, Sun Jul 26 07:42:40 SGT 2020, 11130.84732222557, , , 1.25280917, 103.81081477
2020-07-26T07:42:40.719Z, Sun Jul 26 07:42:40 SGT 2020, 11130.84732222557, 158.1946258544922, , , 
2020-07-26T07:42:41.669Z, Sun Jul 26 07:42:41 SGT 2020, 11130.84732222557, 158.1946258544922, , , 
2020-07-26T07:42:42.069Z, Sun Jul 26 07:42:42 SGT 2020, 11130.84732222557, , , 1.25281133, 103.81086477
2020-07-26T07:42:42.628Z, Sun Jul 26 07:42:42 SGT 2020, 11130.84732222557, 158.02957153320312, , , 
2020-07-26T07:42:43.584Z, Sun Jul 26 07:42:43 SGT 2020, 11130.84732222557, 158.0330352783203, , , 
2020-07-26T07:42:44.069Z, Sun Jul 26 07:42:44 SGT 2020, 11130.84732222557, , , 1.25279928, 103.81090392
